meantime,labels,mediantime
4.41,13-Q3,0.27
3.12,13-Q4,0.38
2.52,14-Q1,0.37
3.7,14-Q2,0.53
5.89,14-Q3,1.39
7.07,14-Q4,1.52
5.12,15-Q1,0.62
5.18,15-Q2,0.52
