meantime,labels,mediantime
5.41,13-Q3,0.24
8.19,13-Q4,0.88
6.04,14-Q1,0.57
6.66,14-Q2,0.51
9.35,14-Q3,0.73
12.13,14-Q4,0.72
12.69,15-Q1,0.49
17.24,15-Q2,0.73
