meantime,labels,mediantime
1.05,13-Q3,0.01
2.68,13-Q4,0.02
1.56,14-Q1,0.15
1.72,14-Q2,0.25
4.36,14-Q3,0.84
8.39,14-Q4,2.92
2.87,15-Q1,0.3
3.68,15-Q2,0.21
