meantime,labels,mediantime
2.95,13-Q3,0.1
6.81,13-Q4,0.48
6.54,14-Q1,0.74
8.31,14-Q2,0.58
5.06,14-Q3,0.75
6.86,14-Q4,0.67
4.85,15-Q1,0.39
6.14,15-Q2,0.63
