medianpatchsets,labels,meanpatchsets
2.0,13-Q3,3.35
2.0,13-Q4,3.98
2.0,14-Q1,3.79
3.0,14-Q2,5.5
2.0,14-Q3,4.03
2.0,14-Q4,5.14
2.0,15-Q1,4.81
2.0,15-Q2,5.29
