meantime,labels,mediantime
4.19,13-Q3,0.15
4.93,13-Q4,0.1
5.23,14-Q1,0.46
6.53,14-Q2,0.68
8.26,14-Q3,0.75
9.3,14-Q4,0.81
8.83,15-Q1,0.71
10.35,15-Q2,0.74
