meantime,labels,mediantime
9.15,13-Q3,0.28
5.61,13-Q4,0.19
4.28,14-Q1,0.14
6.48,14-Q2,0.11
7.96,14-Q3,0.41
8.5,14-Q4,0.25
9.57,15-Q1,0.42
7.59,15-Q2,0.49
