meantime,labels,mediantime
7.38,13-Q3,0.62
8.29,13-Q4,0.71
8.82,14-Q1,0.76
11.06,14-Q2,0.84
10.67,14-Q3,0.82
14.46,14-Q4,0.83
11.39,15-Q1,0.88
16.27,15-Q2,1.14
