meantime,labels,mediantime
1.13,13-Q3,0.07
2.4,13-Q4,0.04
2.29,14-Q1,0.12
2.88,14-Q2,0.19
3.36,14-Q3,0.35
6.03,14-Q4,0.84
6.15,15-Q1,0.62
5.28,15-Q2,0.66
