meantime,labels,mediantime
10.08,13-Q3,0.53
10.2,13-Q4,0.64
7.5,14-Q1,0.6
10.12,14-Q2,0.85
11.76,14-Q3,0.88
21.33,14-Q4,0.97
12.4,15-Q1,0.68
11.06,15-Q2,0.72
