medianpatchsets,labels,meanpatchsets
2.0,13-Q3,3.25
2.0,13-Q4,3.23
2.0,14-Q1,3.73
2.0,14-Q2,2.85
2.0,14-Q3,3.54
2.0,14-Q4,3.46
3.0,15-Q1,5.01
2.0,15-Q2,4.61
