medianpatchsets,labels,meanpatchsets
2.0,13-Q3,3.58
3.0,13-Q4,4.71
3.0,14-Q1,5.06
3.0,14-Q2,6.4
3.0,14-Q3,6.19
2.0,14-Q4,5.07
3.0,15-Q1,5.57
2.0,15-Q2,4.44
