meantime,labels,mediantime
0.61,13-Q3,0.05
2.13,13-Q4,0.3
1.95,14-Q1,0.14
2.1,14-Q2,0.28
2.39,14-Q3,0.27
1.91,14-Q4,0.2
1.83,15-Q1,0.3
2.44,15-Q2,0.41
