meantime,labels,mediantime
6.17,13-Q3,0.34
7.16,13-Q4,0.49
9.59,14-Q1,0.85
11.61,14-Q2,1.09
10.09,14-Q3,0.92
14.88,14-Q4,0.94
13.18,15-Q1,1.0
12.41,15-Q2,0.98
