meantime,labels,mediantime
8.93,13-Q3,0.7
10.47,13-Q4,0.82
9.0,14-Q1,0.73
10.33,14-Q2,0.82
10.01,14-Q3,0.85
11.89,14-Q4,0.95
14.05,15-Q1,0.84
10.55,15-Q2,0.83
