meantime,labels,mediantime
4.36,13-Q3,0.06
5.22,13-Q4,0.13
4.17,14-Q1,0.19
5.1,14-Q2,0.13
6.14,14-Q3,0.28
13.27,14-Q4,0.63
6.99,15-Q1,0.33
4.5,15-Q2,0.1
