meantime,labels,mediantime
0.92,13-Q3,0.04
3.77,13-Q4,0.2
3.9,14-Q1,0.16
4.48,14-Q2,0.36
5.66,14-Q3,0.44
4.33,14-Q4,0.41
6.21,15-Q1,0.63
5.91,15-Q2,0.64
