meantime,labels,mediantime
14.44,13-Q3,1.32
28.75,13-Q4,10.88
16.72,14-Q1,3.76
20.76,14-Q2,3.92
21.47,14-Q3,4.17
26.35,14-Q4,8.94
25.32,15-Q1,2.16
18.3,15-Q2,0.47
