commits,labels,submitted
1266,13-Q3,1691
1031,13-Q4,1581
999,14-Q1,1759
926,14-Q2,1320
1130,14-Q3,1639
944,14-Q4,1430
972,15-Q1,1596
516,15-Q2,1243
