meantime,labels,mediantime
12.4,13-Q3,6.45
12.26,13-Q4,5.17
15.03,14-Q1,5.8
21.95,14-Q2,8.38
21.79,14-Q3,7.39
24.19,14-Q4,8.59
23.8,15-Q1,5.01
22.07,15-Q2,4.81
