meantime,labels,mediantime
4.41,13-Q3,1.3
6.27,13-Q4,2.98
7.56,14-Q1,3.09
8.49,14-Q2,3.23
9.71,14-Q3,3.01
8.66,14-Q4,2.56
7.76,15-Q1,1.96
7.43,15-Q2,2.5
