meantime,labels,mediantime
2.52,13-Q3,0.26
3.29,13-Q4,0.17
4.37,14-Q1,0.48
5.39,14-Q2,0.58
4.74,14-Q3,0.72
4.29,14-Q4,0.44
5.06,15-Q1,0.42
5.01,15-Q2,0.54
