meantime,labels,mediantime
4.23,13-Q3,0.17
6.03,13-Q4,0.33
6.54,14-Q1,0.79
10.62,14-Q2,1.11
9.96,14-Q3,1.19
17.8,14-Q4,1.97
16.39,15-Q1,0.72
9.34,15-Q2,0.74
