meantime,labels,mediantime
6.66,13-Q3,0.59
7.68,13-Q4,0.89
8.82,14-Q1,0.86
7.84,14-Q2,0.86
10.26,14-Q3,0.7
12.51,14-Q4,0.94
10.32,15-Q1,0.85
24.83,15-Q2,1.01
