meantime,labels,mediantime
6.61,13-Q3,0.51
6.24,13-Q4,0.81
7.27,14-Q1,1.01
7.86,14-Q2,0.92
6.65,14-Q3,0.81
6.2,14-Q4,0.78
5.66,15-Q1,0.64
6.22,15-Q2,0.66
