meantime,labels,mediantime
7.32,13-Q3,0.15
7.63,13-Q4,0.19
7.41,14-Q1,0.35
9.61,14-Q2,0.83
11.56,14-Q3,0.71
12.01,14-Q4,0.77
17.78,15-Q1,0.89
24.39,15-Q2,0.86
