meantime,labels,mediantime
2.75,13-Q3,0.02
2.11,13-Q4,0.02
3.13,14-Q1,0.1
3.75,14-Q2,0.1
7.1,14-Q3,0.3
7.21,14-Q4,0.77
6.87,15-Q1,0.38
8.29,15-Q2,0.65
