meantime,labels,mediantime
6.37,13-Q3,1.81
9.19,13-Q4,1.96
9.4,14-Q1,0.9
16.21,14-Q2,1.58
15.44,14-Q3,0.82
6.41,14-Q4,0.57
4.41,15-Q1,0.52
4.43,15-Q2,0.27
