meantime,labels,mediantime
4.86,13-Q3,0.53
5.83,13-Q4,0.33
5.13,14-Q1,0.47
6.88,14-Q2,0.71
9.73,14-Q3,0.84
13.34,14-Q4,1.0
9.74,15-Q1,0.74
13.42,15-Q2,0.8
