meantime,labels,mediantime
12.53,13-Q3,0.15
6.63,13-Q4,0.18
4.89,14-Q1,0.06
7.02,14-Q2,0.1
8.12,14-Q3,0.33
9.68,14-Q4,0.54
16.72,15-Q1,0.53
10.85,15-Q2,0.46
