meantime,labels,mediantime
0.43,13-Q3,0.03
0.67,13-Q4,0.06
4.38,14-Q1,3.59
3.63,14-Q2,1.77
8.29,14-Q3,3.87
17.28,14-Q4,8.67
10.65,15-Q1,3.02
4.44,15-Q2,0.94
