meantime,labels,mediantime
1.08,13-Q3,0.04
1.12,13-Q4,0.11
1.94,14-Q1,0.22
1.55,14-Q2,0.17
1.36,14-Q3,0.21
1.15,14-Q4,0.2
0.7,15-Q1,0.14
1.41,15-Q2,0.22
