meantime,labels,mediantime
9.08,13-Q3,0.68
9.17,13-Q4,0.77
12.29,14-Q1,0.92
14.2,14-Q2,1.04
32.71,14-Q3,4.65
46.68,14-Q4,6.14
57.7,15-Q1,4.9
77.74,15-Q2,7.32
