meantime,labels,mediantime
10.88,13-Q3,0.56
11.37,13-Q4,0.8
10.78,14-Q1,0.72
10.61,14-Q2,0.91
15.67,14-Q3,1.01
28.12,14-Q4,1.78
22.12,15-Q1,1.22
32.34,15-Q2,1.98
