meantime,labels,mediantime
20.48,13-Q3,0.43
8.42,13-Q4,0.48
5.93,14-Q1,0.59
10.81,14-Q2,0.75
13.35,14-Q3,1.12
16.32,14-Q4,1.0
20.69,15-Q1,0.63
19.78,15-Q2,0.7
