meantime,labels,mediantime
8.58,13-Q3,3.04
10.52,13-Q4,3.61
13.21,14-Q1,3.07
12.06,14-Q2,3.29
22.84,14-Q3,5.16
14.43,14-Q4,2.87
15.65,15-Q1,2.2
21.0,15-Q2,4.51
