meantime,labels,mediantime
0.0,12-Q4,0.0
0.0,13-Q1,0.0
0.41,13-Q2,0.31
3.17,13-Q3,0.04
4.39,13-Q4,0.05
7.81,14-Q1,0.47
7.95,14-Q2,0.68
7.55,14-Q3,0.47
