meantime,labels,mediantime
34.45,12-Q4,0.07
17.11,13-Q1,0.82
14.75,13-Q2,0.75
7.9,13-Q3,0.09
8.02,13-Q4,0.12
7.23,14-Q1,0.14
7.4,14-Q2,0.15
9.28,14-Q3,0.38
