meantime,labels,mediantime
10.22,12-Q4,0.36
10.67,13-Q1,0.56
7.62,13-Q2,0.62
11.06,13-Q3,0.59
11.49,13-Q4,0.84
10.85,14-Q1,0.72
9.94,14-Q2,0.86
15.71,14-Q3,1.0
