commits,authors
137,James E. Blair
96,Andreas Jaeger
88,Michael Krotscheck
83,Jeremy Stanley
73,Clark Boylan
68,Matt Riedemann
58,Monty Taylor
51,Sean Dague
42,Derek Higgins
40,Joe Gordon
