meantime,labels,mediantime
0.0,12-Q4,0.0
0.0,13-Q1,0.0
0.0,13-Q2,0.0
0.42,13-Q3,0.3
6.35,13-Q4,0.96
5.77,14-Q1,1.17
6.77,14-Q2,0.59
2.87,14-Q3,0.35
