meantime,labels,mediantime
7.09,12-Q4,1.05
3.84,13-Q1,1.26
7.47,13-Q2,2.67
6.99,13-Q3,2.92
17.4,13-Q4,6.5
12.87,14-Q1,6.76
24.01,14-Q2,13.25
23.33,14-Q3,11.37
