meantime,labels,mediantime
6.15,12-Q4,0.01
5.17,13-Q1,0.06
9.32,13-Q2,0.05
4.19,13-Q3,0.15
4.78,13-Q4,0.09
5.22,14-Q1,0.46
6.16,14-Q2,0.66
8.18,14-Q3,0.75
