meantime,labels,mediantime
4.48,12-Q4,0.03
8.8,13-Q1,0.9
7.6,13-Q2,0.76
3.06,13-Q3,0.18
3.95,13-Q4,0.42
4.87,14-Q1,0.53
4.81,14-Q2,0.56
4.81,14-Q3,0.85
