meantime,labels,mediantime
0.0,12-Q4,0.0
0.01,13-Q1,0.01
0.4,13-Q2,0.01
1.08,13-Q3,0.04
1.12,13-Q4,0.11
1.94,14-Q1,0.22
1.55,14-Q2,0.17
1.35,14-Q3,0.2
