meantime,labels,mediantime
10.19,12-Q4,0.54
17.64,13-Q1,0.71
10.06,13-Q2,0.65
13.85,13-Q3,0.82
21.42,13-Q4,2.52
12.11,14-Q1,0.94
15.02,14-Q2,0.91
14.53,14-Q3,1.16
