meantime,labels,mediantime
7.82,12-Q4,0.35
6.93,13-Q1,0.23
7.57,13-Q2,0.6
7.38,13-Q3,0.62
8.29,13-Q4,0.71
8.82,14-Q1,0.76
10.8,14-Q2,0.82
10.32,14-Q3,0.81
