commits,labels,submitted
878,12-Q4,1162
1140,13-Q1,1358
870,13-Q2,1362
1223,13-Q3,1580
845,13-Q4,1434
915,14-Q1,1609
742,14-Q2,1219
1141,14-Q3,1544
