meantime,labels,mediantime
0.0,12-Q4,0.0
0.0,13-Q1,0.0
2.39,13-Q2,0.16
5.36,13-Q3,0.63
4.84,13-Q4,0.38
4.84,14-Q1,0.47
6.18,14-Q2,0.69
9.58,14-Q3,0.85
