meantime,labels,mediantime
7.77,13-Q2,0.04
3.71,13-Q3,0.05
5.52,13-Q4,0.04
7.2,14-Q1,0.69
6.61,14-Q2,0.87
8.52,14-Q3,1.29
8.46,14-Q4,0.79
12.72,15-Q1,1.11
