meantime,labels,mediantime
0.0,13-Q2,0.0
0.0,13-Q3,0.0
0.01,13-Q4,0.01
8.07,14-Q1,0.9
1.84,14-Q2,0.31
2.25,14-Q3,0.32
1.15,14-Q4,0.04
2.03,15-Q1,0.26
