meantime,labels,mediantime
2.7,13-Q2,0.33
4.41,13-Q3,0.22
1.51,13-Q4,0.11
3.3,14-Q1,0.45
5.93,14-Q2,1.06
6.49,14-Q3,1.2
5.42,14-Q4,1.27
6.11,15-Q1,1.22
