meantime,labels,mediantime
5.75,13-Q2,0.89
7.22,13-Q3,0.94
11.03,13-Q4,0.86
11.42,14-Q1,0.91
15.3,14-Q2,2.16
13.15,14-Q3,1.75
11.91,14-Q4,1.99
11.42,15-Q1,1.14
