meantime,labels,mediantime
7.76,13-Q2,0.81
3.76,13-Q3,0.58
4.89,13-Q4,0.71
2.17,14-Q1,0.24
2.63,14-Q2,0.63
2.74,14-Q3,0.56
4.03,14-Q4,0.98
1.73,15-Q1,0.97
