meantime,labels,mediantime
2.28,13-Q2,0.3
2.17,13-Q3,0.39
4.44,13-Q4,0.58
4.41,14-Q1,0.67
5.97,14-Q2,0.51
5.01,14-Q3,0.5
3.96,14-Q4,0.4
3.91,15-Q1,0.42
