medianpatchsets,labels,meanpatchsets
2.0,13-Q2,2.86
2.0,13-Q3,3.39
2.0,13-Q4,4.23
2.0,14-Q1,4.13
2.0,14-Q2,4.54
2.5,14-Q3,4.6
2.0,14-Q4,4.04
2.0,15-Q1,3.76
