meantime,labels,mediantime
0.0,13-Q2,0.0
0.0,13-Q3,0.0
0.0,13-Q4,0.0
8.05,14-Q1,0.18
8.39,14-Q2,0.75
20.11,14-Q3,11.45
31.52,14-Q4,4.28
26.75,15-Q1,4.01
