meantime,labels,mediantime
6.64,13-Q2,1.19
9.73,13-Q3,1.09
8.13,13-Q4,0.93
9.33,14-Q1,1.54
10.07,14-Q2,1.89
8.38,14-Q3,1.37
10.86,14-Q4,1.42
7.8,15-Q1,0.84
