meantime,labels,mediantime
2.39,13-Q2,0.16
5.36,13-Q3,0.63
4.84,13-Q4,0.38
4.84,14-Q1,0.47
6.68,14-Q2,0.71
9.63,14-Q3,0.81
13.52,14-Q4,1.01
10.13,15-Q1,0.8
