meantime,labels,mediantime
9.35,13-Q2,0.84
20.98,13-Q3,0.36
8.74,13-Q4,0.78
8.96,14-Q1,0.83
10.69,14-Q2,0.83
10.03,14-Q3,0.81
16.48,14-Q4,1.01
10.89,15-Q1,0.86
