medianpatchsets,labels,meanpatchsets
3.0,13-Q2,5.11
4.0,13-Q3,6.26
3.0,13-Q4,6.79
3.0,14-Q1,5.96
3.0,14-Q2,6.57
3.0,14-Q3,6.5
3.0,14-Q4,6.59
3.0,15-Q1,7.04
