meantime,labels,mediantime
3.82,13-Q2,0.5
6.61,13-Q3,0.51
6.24,13-Q4,0.81
7.27,14-Q1,1.01
7.86,14-Q2,0.92
6.61,14-Q3,0.81
5.84,14-Q4,0.68
5.13,15-Q1,0.58
