meantime,labels,mediantime
14.75,13-Q2,0.75
7.9,13-Q3,0.09
8.02,13-Q4,0.12
7.23,14-Q1,0.14
8.79,14-Q2,0.2
10.58,14-Q3,0.42
13.49,14-Q4,0.61
10.56,15-Q1,0.32
