meantime,labels,mediantime
3.5,13-Q2,0.86
4.92,13-Q3,1.31
8.18,13-Q4,3.12
8.86,14-Q1,3.02
10.44,14-Q2,3.07
13.07,14-Q3,5.26
11.15,14-Q4,3.16
11.92,15-Q1,2.41
